"section_id","user_id","down_vote"
317286,4340,1
319297,5942,1
292393,70697,1
393748,5193,1
404007,5612,1
412650,69492,1
283293,1082,1
322178,474,1
405851,69919,1
366302,6416,1
292704,5055,1
313341,509,1
353235,5733,1
327503,69919,1
393747,5086,1
386669,5992,1
284827,6346,1
343445,643,1
339078,509,1
373692,39282,1
331485,5935,1
386415,38901,1
356496,3331,1
364562,38901,1
306783,70972,1
398810,6336,1
308386,3856,1
364679,70973,1
393079,3856,1
292428,64783,1
339194,554,1
299809,6507,1
409153,70732,1
284829,6505,1
322578,461,1
316271,6505,1
292708,2611,1
292386,2611,1
362843,6505,1
283848,461,1
293024,3209,1
347800,1714,1
343175,5956,1
305590,5942,1
331585,69919,1
284829,70787,1
343175,39234,1
354373,64783,1
341499,2770,1
292457,39234,1
293024,38906,1
284939,2707,1
290096,2035,1
333644,39232,1
360291,70762,1
320980,5956,1
283364,70753,1
283289,4283,1
330563,1777,1
294887,2703,1
284938,69385,1
341497,68133,1
339374,69385,1
291058,467,1
405120,70013,1
349018,3700,1
352435,3295,1
308385,538,1
308221,5609,1
322179,1321,1
330410,61180,1
324220,61180,1
343301,39247,1
404148,61180,1
339535,5609,1
316271,6501,1
394002,39235,1
317289,466,1
315276,6013,1
365352,1082,1
356498,70681,1
293829,2703,1
334026,5313,1
284826,505,1
404330,5942,1
294887,71111,1
384130,69492,1
294791,6507,1
338137,6340,1
317602,417,1
353411,70921,1
333825,5851,1
380824,502,1
394001,510,1
323572,527,1
404153,70923,1
284943,39284,1
393744,5636,1
292422,65986,1
412741,2787,1
393747,444,1
386410,3682,1
394256,39235,1
332070,475,1
284939,70652,1
292427,5552,1
321541,5552,1
322283,70931,1
412741,70637,1
292432,70918,1
404011,70918,1
359076,5070,1
409153,5902,1
309430,488,1
308386,2707,1
338680,70632,1
292392,2707,1
351383,39037,1
341227,70682,1
318998,532,1
341326,70774,1
386028,5345,1
305755,422,1
322283,5210,1
292526,1866,1
413456,4972,1
351555,6453,1
306782,2985,1
343272,6453,1
314469,6321,1
342012,5289,1
388557,70762,1
306329,1866,1
330561,39036,1
403406,5833,1
325288,1713,1
333645,70923,1
316584,70775,1
351715,2688,1
331592,5787,1
303399,2054,1
317519,3682,1
309535,2054,1
375916,35934,1
331591,39230,1
341227,5008,1
353804,6411,1
336156,39230,1
393745,6428,1
384842,5134,1
351715,5134,1
393077,2035,1
376687,2035,1
393745,3764,1
325577,6348,1
330651,5937,1
356874,5248,1
404153,70734,1
338390,70920,1
325285,70734,1
368323,1321,1
409255,65012,1
325574,2318,1
325285,2318,1
394571,2963,1
412501,2963,1
292525,70098,1
292393,3764,1
325745,70682,1
385909,5954,1
384732,5819,1
388555,5205,1
318198,2794,1
420130,5796,1
400604,6433,1
381268,649,1
384841,70647,1
412552,39039,1
322968,5151,1
303778,1540,1
400259,5086,1
363590,5205,1
351710,5086,1
403994,596,1
393749,3149,1
388920,1081,1
299810,6428,1
308387,2318,1
323071,70031,1
412739,414,1
327504,5977,1
383846,5722,1
334107,5572,1
404006,2392,1
323092,2392,1
354172,39283,1
317517,39283,1
366523,70086,1
321540,997,1
412796,2486,1
308299,70644,1
343909,70928,1
394575,70683,1
349874,70788,1
364890,6470,1
392732,39283,1
330563,3370,1
401085,70918,1
405120,39230,1
365353,6410,1
358577,70921,1
323074,70921,1
405752,439,1
376340,2339,1
341227,5345,1
349614,70751,1
333825,70780,1
403986,70958,1
338389,3806,1
349023,70968,1
306804,6411,1
339373,5938,1
341536,70736,1
308299,5938,1
330563,70760,1
380822,5943,1
405374,69841,1
331482,2963,1
309536,3331,1
370699,39034,1
326314,39034,1
418318,3149,1
331781,515,1
351370,70761,1
351556,70632,1
356313,5897,1
319076,70761,1
331001,474,1
359894,70097,1
303450,538,1
334022,474,1
351711,2777,1
343343,1936,1
315473,5571,1
342837,70644,1
400145,69919,1
381182,6336,1
308386,6336,1
388331,1069,1
412684,3701,1
343162,419,1
419606,1638,1
380964,419,1
356496,5551,1
343284,5869,1
338901,70678,1
343161,5869,1
315473,70928,1
403990,529,1
308554,70928,1
394575,5935,1
305551,70650,1
331589,3558,1
325567,3331,1
405850,1104,1
337897,70972,1
317363,39036,1
387216,38905,1
384747,527,1
343422,527,1
384785,467,1
305890,6507,1
343348,6507,1
384743,1321,1
331480,2054,1
321396,5055,1
423380,2394,1
384735,474,1
343140,1321,1
351384,5055,1
386839,39037,1
317690,6411,1
359236,68133,1
322182,69587,1
331001,69587,1
351553,39233,1
420193,5851,1
331483,64783,1
343423,5805,1
343297,5805,1
309430,5954,1
370699,66967,1
384848,1777,1
341131,5609,1
321566,3700,1
382083,3592,1
358580,65986,1
331585,70777,1
331139,65986,1
325295,70777,1
375532,5193,1
388794,70681,1
420644,5939,1
415483,70647,1
315473,5970,1
308302,2045,1
322514,69841,1
334223,5876,1
313343,410,1
325572,1321,1
351386,417,1
412796,414,1
392737,414,1
322965,39284,1
394254,61180,1
404955,6501,1
321177,39282,1
317361,4283,1
375532,39282,1
403998,3350,1
394116,39282,1
404008,5898,1
320976,5609,1
359078,5395,1
394273,5612,1
426194,2394,1
349026,5636,1
412501,70931,1
322968,444,1
325566,70743,1
349613,6475,1
316693,2654,1
343426,70086,1
392733,5939,1
401083,70959,1
388333,39234,1
334029,2703,1
318653,70774,1
394117,5966,1
425180,39234,1
327501,5851,1
423544,5748,1
340164,5703,1
387879,69841,1
420685,5851,1
331483,5703,1
318654,2985,1
401086,649,1
431930,2985,1
309537,70777,1
384742,6321,1
426951,517,1
351712,70638,1
313856,517,1
420225,488,1
419606,70650,1
315468,70782,1
321341,39036,1
313439,70682,1
433665,2054,1
318739,70787,1
325683,69492,1
405037,505,1
313439,39282,1
342923,70754,1
349613,71111,1
337896,840,1
334139,475,1
382016,71111,1
325804,510,1
325576,2654,1
383845,413,1
323072,5210,1
394001,2688,1
404330,6380,1
364683,5210,1
384707,425,1
318997,6013,1
347668,3806,1
433174,35934,1
342841,3764,1
322975,70932,1
364691,840,1
412693,3700,1
384624,1829,1
339915,2339,1
394572,6340,1
322355,5008,1
394576,70754,1
331491,5819,1
343195,527,1
433674,5248,1
340308,6471,1
364687,410,1
433404,1281,1
412646,2777,1
394255,2045,1
365588,70920,1
404149,5151,1
401084,5446,1
365587,70681,1
399740,70955,1
423850,70955,1
388334,5748,1
351371,38906,1
403988,5796,1
339167,39032,1
420125,2794,1
343173,2963,1
376574,967,1
418605,967,1
394398,422,1
342212,70773,1
349744,5954,1
334139,1656,1
364889,70775,1
377085,70775,1
434679,70929,1
418410,70775,1
399740,798,1
333783,5503,1
375662,70647,1
404001,5937,1
347668,70678,1
342834,840,1
384130,5572,1
339278,70098,1
349021,5858,1
386936,5519,1
380966,5858,1
393078,5519,1
323572,6363,1
375531,5818,1
384737,967,1
392811,70971,1
375390,532,1
423386,5937,1
386381,70958,1
325579,5635,1
364687,70734,1
420685,414,1
433678,1089,1
404618,5134,1
364690,5210,1
331591,3757,1
351538,70918,1
364892,70918,1
359067,3757,1
380987,70921,1
327501,6475,1
343195,478,1
365590,2794,1
377085,2963,1
443657,5313,1
349014,435,1
340091,70632,1
393200,70013,1
404001,70267,1
364912,5086,1
384628,70777,1
403997,70683,1
419426,466,1
405375,70924,1
363402,596,1
330663,70644,1
412693,5193,1
394275,5722,1
343173,464,1
351384,5621,1
392845,39034,1
384781,3370,1
381223,70760,1
392731,1081,1
394420,5571,1
343421,5147,1
433722,5571,1
364890,5147,1
419390,70097,1
434971,5955,1
402988,5946,1
343421,70632,1
420008,1540,1
376824,4372,1
423379,39285,1
343444,1069,1
435158,5858,1
349027,643,1
358581,3331,1
381793,5869,1
343448,70931,1
358017,509,1
359236,70736,1
338295,412,1
339326,39233,1
385967,1638,1
334224,643,1
343285,1638,1
384131,6507,1
403990,5942,1
375532,70924,1
403991,5938,1
383846,5966,1
447128,5935,1
351371,5422,1
337898,2777,1
426107,5612,1
403407,39285,1
359896,5070,1
433171,4283,1
400724,2054,1
433665,4283,1
442048,3207,1
386711,70637,1
375383,70753,1
388916,5498,1
405752,6505,1
448799,70697,1
342922,5503,1
383846,2794,1
341538,6428,1
386151,38901,1
441973,70697,1
404002,2849,1
438107,70098,1
433664,502,1
376046,798,1
341535,4283,1
434766,406,1
380970,5193,1
423386,70650,1
412807,6336,1
447014,5193,1
448871,615,1
353804,5796,1
386743,70921,1
409153,3295,1
360251,70784,1
341428,5876,1
384747,70755,1
449097,5970,1
405374,5170,1
386492,1777,1
434675,5805,1
386191,2707,1
356498,3856,1
405850,3856,1
359896,2045,1
383676,6501,1
447193,1592,1
343280,1592,1
381182,3350,1
343195,5898,1
448942,70647,1
417321,70652,1
447127,5609,1
422696,70652,1
442049,997,1
363943,38906,1
417321,70918,1
384732,1411,1
392811,3558,1
433662,5694,1
419436,467,1
356498,5551,1
349025,6416,1
423618,467,1
446637,414,1
423379,5395,1
384707,5572,1
443667,5395,1
394119,70681,1
413024,70761,1
359066,70782,1
404618,70632,1
434673,5609,1
342835,38903,1
364920,1104,1
384785,5703,1
359553,3558,1
442009,6505,1
375388,517,1
342834,39234,1
404153,5303,1
376824,2703,1
343449,5552,1
423381,4340,1
343277,474,1
399740,2611,1
412793,2054,1
381225,1082,1
431931,6509,1
448800,6509,1
381871,70969,1
386936,840,1
446688,5966,1
349873,5334,1
404012,3856,1
381179,2654,1
358582,538,1
435158,70784,1
386409,538,1
354001,2985,1
420130,5210,1
433664,1281,1
417321,3764,1
431957,70774,1
404000,1281,1
370471,3806,1
380821,5552,1
395662,5787,1
404006,70969,1
393201,61180,1
349875,6340,1
434734,5134,1
364687,417,1
447127,532,1
350412,71111,1
412499,1049,1
419606,5348,1
442103,3682,1
447196,5946,1
406578,70786,1
404153,70636,1
412685,39034,1
380821,5535,1
420130,65986,1
394420,70757,1
394575,6331,1
423385,39282,1
352622,5503,1
388559,70637,1
447194,2339,1
405392,413,1
405037,1656,1
433679,39230,1
393743,5498,1
449072,2318,1
360072,39032,1
384733,425,1
449097,2841,1
447386,5935,1
359235,5348,1
443669,2794,1
359077,3554,1
434999,5008,1
433664,5518,1
442103,38903,1
412851,70682,1
419390,70955,1
433404,5446,1
412908,505,1
381313,70920,1
376045,70734,1
435300,2787,1
386937,70930,1
431954,5694,1
405559,5694,1
412500,2787,1
393746,70739,1
404064,2985,1
420129,798,1
448940,5955,1
433666,5955,1
450312,65012,1
359894,5118,1
418239,5572,1
406578,1140,1
384744,39033,1
386841,5833,1
442008,5298,1
442050,840,1
438805,5635,1
388918,5992,1
418347,70775,1
449908,6507,1
401086,1558,1
392961,413,1
384744,1140,1
380821,39033,1
376152,70755,1
442105,70098,1
401083,1017,1
404148,69492,1
434675,6380,1
420126,70773,1
419701,5025,1
419700,70759,1
402987,532,1
403987,1592,1
395762,5680,1
387216,6475,1
447130,2963,1
451167,70958,1
385967,5818,1
433356,3295,1
404010,5818,1
387122,3295,1
404004,1047,1
434676,5970,1
403989,6453,1
404953,70013,1
446640,3757,1
435157,515,1
450829,515,1
433662,70267,1
434824,705,1
383675,70267,1
414484,70774,1
412686,3370,1
394118,3806,1
433658,435,1
394118,2486,1
449340,5289,1
386492,39283,1
412793,5621,1
449097,5621,1
381871,39032,1
384672,5621,1
449909,464,1
404001,70777,1
419704,5977,1
385119,5193,1
401085,5722,1
449434,2339,1
447197,1936,1
403997,5819,1
384741,69841,1
448691,70632,1
394118,70632,1
446781,478,1
386742,70097,1
405466,419,1
448377,5239,1
434679,70788,1
388558,70097,1
393434,6411,1
423384,3331,1
433658,1069,1
404003,1713,1
394572,5680,1
388229,467,1
381225,70972,1
384628,467,1
386840,65012,1
393747,70972,1
435001,386,1
381145,70644,1
435299,435,1
434971,3149,1
412631,70644,1
415484,5612,1
450311,2318,1
434676,39247,1
404003,39285,1
392811,39285,1
393078,70924,1
419500,68133,1
405751,5869,1
443668,6346,1
447128,70753,1
394252,5422,1
404755,5943,1
412693,70753,1
433663,439,1
388555,69587,1
433662,6507,1
449908,5935,1
442049,39037,1
426194,439,1
446687,69587,1
458614,1081,1
405035,5897,1
441974,5946,1
431928,5193,1
384781,5210,1
383677,5636,1
384791,70031,1
394546,70762,1
447578,5334,1
394119,3207,1
448732,39036,1
407804,5345,1
420067,414,1
388917,419,1
446687,5571,1
448737,1558,1
386839,6505,1
403986,6505,1
458568,5055,1
388794,5988,1
412743,69841,1
459438,5988,1
455136,1777,1
397923,5733,1
442046,70921,1
412648,70921,1
424347,38905,1
418605,70647,1
404005,6416,1
404000,5551,1
393749,798,1
423545,70760,1
393750,70787,1
423790,4340,1
387217,529,1
388917,5805,1
415483,4340,1
435000,529,1
386936,70637,1
386151,70956,1
412693,502,1
418348,1411,1
458661,502,1
433404,70931,1
397836,3856,1
412633,6340,1
449340,70931,1
431909,61180,1
449434,5971,1
403403,5898,1
457662,2703,1
401086,5869,1
449910,38906,1
435001,2654,1
412647,70780,1
458546,38906,1
443669,4340,1
415484,70761,1
449432,1321,1
447194,70732,1
403995,64783,1
392827,2054,1
393745,1411,1
394275,5572,1
434680,6013,1
434733,5552,1
403407,5552,1
404003,70969,1
405376,1047,1
459299,5422,1
388334,5722,1
388920,5422,1
405035,538,1
405033,538,1
413456,643,1
433684,5313,1
448800,3764,1
394422,643,1
446641,70968,1
431955,5609,1
443659,538,1
404150,70784,1
442048,586,1
447194,70638,1
423380,413,1
435159,3774,1
412689,5055,1
394571,417,1
458676,70753,1
458874,5876,1
449286,66967,1
403988,5876,1
442054,66967,1
423472,4283,1
424094,6475,1
434681,71111,1
412807,586,1
448737,65986,1
431931,61180,1
424347,61180,1
450010,5703,1
441973,5703,1
419826,70734,1
442103,39235,1
423850,505,1
405559,505,1
433665,6348,1
435298,5070,1
459299,5966,1
442043,5946,1
457667,5966,1
435302,1089,1
418348,5395,1
459438,1049,1
401086,1049,1
447127,3350,1
463102,1049,1
442048,2841,1
450538,70959,1
443667,39234,1
420066,68133,1
404063,3350,1
426021,410,1
448731,5498,1
405037,5935,1
403834,410,1
404330,410,1
443663,1296,1
405655,39032,1
442004,1296,1
463335,4972,1
463073,5552,1
458677,5902,1
433657,509,1
418317,1656,1
400009,39230,1
434789,2045,1
449075,5939,1
458701,70930,1
404618,5348,1
433676,5248,1
443666,39039,1
463131,5446,1
434791,39282,1
404009,5210,1
458908,517,1
458678,6321,1
415483,39284,1
447578,70923,1
418194,466,1
463103,70929,1
458700,2985,1
405752,2035,1
463073,5833,1
462510,39283,1
442047,6410,1
433667,5210,1
426756,5205,1
463787,3774,1
466390,70932,1
463047,2985,1
447580,5796,1
419249,4393,1
404955,6507,1
434910,5992,1
458661,5977,1
418193,1017,1
412978,70743,1
447131,70971,1
449097,70971,1
457665,70743,1
435229,6509,1
464891,5748,1
463471,1140,1
463131,4972,1
463787,1140,1
423375,2794,1
466355,586,1
426021,6349,1
449077,6410,1
431909,6433,1
446641,70759,1
458953,532,1
466365,1592,1
433674,532,1
434765,5955,1
466423,705,1
434999,65012,1
466656,997,1
422696,5988,1
434850,3757,1
458675,5118,1
412687,5897,1
441973,6363,1
433677,2486,1
431956,39033,1
412740,5298,1
447580,70968,1
466577,70678,1
434791,70973,1
412686,70751,1
463642,70924,1
423385,2963,1
460780,1540,1
423695,1829,1
457682,6380,1
412694,6013,1
417671,1296,1
433681,1540,1
447317,2392,1
448734,70760,1
466370,38903,1
442049,6475,1
432095,3554,1
433723,6475,1
471052,5970,1
449434,1713,1
450010,1936,1
449163,1713,1
471028,1936,1
458571,5954,1
450538,5954,1
433672,5635,1
458676,5635,1
458514,3331,1
458430,464,1
466473,2339,1
464199,70929,1
417321,70644,1
466428,70972,1
466389,70972,1
412604,70644,1
448940,70773,1
426107,39285,1
443658,39285,1
447014,5612,1
435094,5170,1
466310,2394,1
471028,70086,1
459438,5956,1
412689,1069,1
466455,70644,1
433174,439,1
435300,6336,1
419707,70774,1
471038,5977,1
434675,70754,1
423931,70753,1
479286,1069,1
449073,70652,1
446740,70774,1
431984,68133,1
431956,5818,1
466360,5937,1
450829,70097,1
446686,5943,1
435302,3149,1
412978,5943,1
471039,5503,1
466563,70928,1
431956,515,1
449070,5070,1
466486,5070,1
442006,39034,1
424347,1081,1
473080,39232,1
420067,39232,1
466430,4372,1
416127,5498,1
433723,5345,1
457678,1321,1
463103,5008,1
462519,39036,1
466485,39037,1
471052,39233,1
467539,5147,1
446742,6501,1
466884,3207,1
435001,6505,1
446742,2045,1
458514,2045,1
431930,417,1
438182,2849,1
434682,1777,1
468393,70762,1
471039,6336,1
420262,414,1
463291,70736,1
419653,69587,1
457661,5988,1
446637,70918,1
438800,5937,1
458677,5942,1
463137,1592,1
467074,1592,1
443659,61180,1
420261,2054,1
423545,70787,1
447825,70959,1
449160,1972,1
459130,5239,1
458875,5869,1
433669,2770,1
471038,70650,1
433722,70761,1
466318,5086,1
419607,5086,1
447196,70782,1
433682,70780,1
466425,5170,1
449070,5055,1
433666,39039,1
420125,70969,1
423378,70969,1
447129,2703,1
433666,554,1
466485,554,1
435158,5086,1
434552,69841,1
471026,6013,1
483012,5609,1
433684,1281,1
433668,1411,1
463211,5609,1
482462,5422,1
466366,5851,1
450829,3209,1
458378,70955,1
435000,38901,1
466677,3774,1
463334,412,1
466336,3774,1
457736,3207,1
431930,413,1
433679,475,1
447825,475,1
448870,70753,1
446903,5876,1
438107,6475,1
484356,70757,1
423545,5395,1
433669,70732,1
463130,1638,1
466408,505,1
458677,6321,1
442007,70638,1
466517,505,1
443665,65986,1
423790,70788,1
488044,538,1
467300,70972,1
449433,5535,1
466513,4340,1
483606,1049,1
457683,6505,1
449070,6505,1
467300,70652,1
458614,70652,1
485386,6453,1
483016,5571,1
466358,5939,1
483705,461,1
484320,510,1
482454,643,1
466355,5858,1
457638,70743,1
467539,2339,1
467301,1321,1
438182,70757,1
466393,6321,1
443667,6321,1
447387,509,1
466362,70969,1
433683,1082,1
487615,3700,1
488044,70969,1
462516,5733,1
483252,1089,1
495743,1089,1
482957,5008,1
462519,70929,1
459298,4372,1
434734,39282,1
471034,6349,1
466334,39285,1
458815,705,1
458430,705,1
487898,39230,1
496476,649,1
466391,5446,1
483670,5694,1
433667,70923,1
483302,39232,1
483671,5519,1
466466,70930,1
466466,3350,1
433663,4972,1
461145,1017,1
479286,2035,1
463138,5966,1
433661,3558,1
435001,2486,1
442007,2841,1
448737,2985,1
458353,2794,1
458678,532,1
450829,5939,1
447130,70923,1
487611,5289,1
431954,532,1
449161,5748,1
457638,527,1
483075,5992,1
466475,2770,1
443661,1829,1
483654,39284,1
443665,5897,1
482983,70743,1
434552,5118,1
466362,997,1
458657,1866,1
497312,1089,1
484092,5313,1
446958,5446,1
434679,70918,1
495650,70932,1
433666,69492,1
466428,70267,1
467214,69492,1
465342,5205,1
483166,66967,1
488044,6346,1
433677,515,1
467539,6346,1
471030,70739,1
439027,5205,1
457661,38906,1
484615,70971,1
496074,5621,1
443664,5612,1
449162,6331,1
447577,5134,1
483072,5988,1
471031,2963,1
443659,70929,1
482982,3554,1
448801,3370,1
466429,3295,1
433204,70921,1
458614,3295,1
433679,70760,1
463166,6433,1
495743,1082,1
433667,70958,1
435298,1047,1
473070,70739,1
489742,1047,1
483219,1713,1
482537,596,1
467214,65012,1
483569,2392,1
466305,478,1
483786,39283,1
471031,1069,1
495849,70098,1
447315,1069,1
433682,5612,1
463174,5796,1
446640,3209,1
495650,5612,1
466542,5796,1
471049,6470,1
494781,5819,1
458675,5819,1
434824,5422,1
466303,39285,1
434824,70773,1
447444,39285,1
485386,39285,1
434765,1638,1
433666,4393,1
474066,5239,1
466423,5239,1
466359,5796,1
495735,5937,1
462522,6471,1
433663,70097,1
482454,70640,1
466368,70753,1
495190,70640,1
466361,39036,1
448799,5147,1
482460,5818,1
466359,70777,1
466407,5345,1
495949,5345,1
449161,3592,1
438947,2035,1
466363,6505,1
458570,5636,1
495304,5170,1
495077,2045,1
483665,5535,1
487467,5170,1
467074,39233,1
482520,5535,1
482957,5345,1
447825,5193,1
457679,39232,1
448800,70788,1
433171,5818,1
463787,70031,1
483257,435,1
443659,2688,1
462513,5955,1
463102,1972,1
448871,5805,1
483570,70647,1
467300,5805,1
466304,64783,1
495938,70959,1
458331,64783,1
484618,64783,1
449076,70921,1
471036,6340,1
446688,5955,1
483606,1411,1
466337,5070,1
466332,5070,1
466333,5055,1
483566,1069,1
447197,419,1
468608,444,1
466517,1140,1
495942,6470,1
463362,2794,1
433674,70918,1
438800,61180,1
443668,5313,1
463131,5086,1
457663,70267,1
495851,5303,1
469779,5303,1
485386,70784,1
483075,70972,1
471036,70739,1
463174,70968,1
435158,5869,1
494690,3700,1
463471,70753,1
483469,70650,1
473076,5636,1
466578,70682,1
449074,64783,1
468495,1713,1
466677,3149,1
515189,70638,1
446903,5971,1
483072,5971,1
462512,70955,1
466304,70638,1
496477,39235,1
458513,3682,1
467300,70787,1
482935,2611,1
466370,4340,1
442051,39234,1
487469,39234,1
457684,5609,1
442052,71111,1
466475,6348,1
482983,3295,1
458353,3774,1
447444,5422,1
466542,474,1
483141,70956,1
466332,5551,1
471039,39234,1
449069,2654,1
515187,2318,1
483016,39282,1
483095,517,1
462515,70652,1
450620,5635,1
464200,3764,1
466423,68133,1
495743,2688,1
487756,68133,1
466330,3701,1
446636,70743,1
484522,3700,1
449432,417,1
494478,5151,1
495947,5939,1
446686,4340,1
471047,70683,1
468269,410,1
483983,5210,1
466316,2394,1
495082,5898,1
466335,2841,1
449340,5787,1
495736,3764,1
442048,4340,1
466340,70734,1
466470,425,1
483142,70640,1
471036,5946,1
466369,5348,1
482520,70930,1
466883,70640,1
466514,65986,1
481287,5966,1
463335,39283,1
483118,70754,1
462511,70757,1
484615,1281,1
466485,488,1
458534,5876,1
495690,6348,1
482956,1017,1
462520,69841,1
442050,5519,1
515962,69841,1
449073,2486,1
458535,70759,1
466563,1829,1
488044,3558,1
467215,532,1
446686,70923,1
466406,39284,1
466393,461,1
458535,5858,1
483141,6363,1
484616,2794,1
495192,39230,1
487614,5977,1
442055,5572,1
466365,38906,1
442043,70086,1
475812,5833,1
467214,70920,1
447196,70678,1
495937,6346,1
466336,5205,1
494478,39284,1
494486,412,1
484615,5205,1
495744,5118,1
450312,69492,1
498781,5446,1
467302,69492,1
483468,1866,1
471027,70734,1
467213,461,1
518248,1972,1
458614,5939,1
488042,70267,1
455136,6331,1
483981,5935,1
483302,70751,1
463291,2486,1
483052,70751,1
516017,70647,1
466485,3350,1
482957,39033,1
484093,6475,1
483166,3757,1
496477,6475,1
495079,5635,1
466432,5298,1
519218,3757,1
482955,5345,1
487476,2770,1
475015,2963,1
495195,5205,1
466356,1089,1
461145,5025,1
466514,1089,1
466389,70097,1
465156,6433,1
462520,70973,1
487473,70924,1
519315,5621,1
488043,419,1
446687,6501,1
463249,4347,1
484091,5992,1
448871,70774,1
466303,2777,1
483569,3370,1
495740,1713,1
483303,70681,1
515985,70971,1
484092,70644,1
468003,70973,1
450620,39039,1
518331,38903,1
495853,4347,1
462515,6013,1
496417,38903,1
466333,2963,1
466432,2392,1
517870,66967,1
447129,5988,1
449908,649,1
466392,649,1
484094,6346,1
483669,6346,1
497312,35934,1
473071,38903,1
515204,798,1
464200,70098,1
483012,5937,1
462514,39032,1
466578,2339,1
483250,1017,1
484094,5818,1
447128,586,1
519035,2394,1
483045,967,1
517135,5636,1
466563,38901,1
483547,38901,1
466432,3554,1
463320,414,1
483142,70759,1
482456,417,1
518328,5819,1
460780,5498,1
466676,70773,1
448732,70773,1
483546,5954,1
495089,5956,1
515963,5748,1
447825,69492,1
448733,527,1
466362,6336,1
458379,475,1
516425,71111,1
515188,535,1
517977,6471,1
466343,5395,1
517870,1638,1
483668,70760,1
482955,1638,1
519322,505,1
515962,3209,1
515204,64783,1
466470,439,1
495073,386,1
529529,1411,1
457638,1047,1
460229,70637,1
487610,5055,1
519323,5055,1
466634,5345,1
495078,2688,1
495080,70777,1
466516,2688,1
531549,70777,1
482519,5955,1
495735,39232,1
473067,5748,1
495942,70932,1
473071,1972,1
475812,39036,1
458585,5535,1
495853,3592,1
481287,70678,1
462512,5977,1
518881,474,1
515969,967,1
463102,1829,1
515897,5937,1
531548,70647,1
464891,419,1
457661,386,1
531425,2849,1
483073,3700,1
457682,70682,1
468269,502,1
529601,39034,1
463174,1713,1
466431,70972,1
471051,70636,1
496477,5988,1
466427,2054,1
495077,70636,1
471028,3682,1
495075,1540,1
467539,2054,1
496074,1047,1
518182,5971,1
458430,5636,1
488687,1081,1
531625,6501,1
458351,1081,1
483251,4283,1
517990,1081,1
466301,4283,1
483302,475,1
516165,475,1
518117,5851,1
459130,69587,1
515965,1638,1
495075,1049,1
515927,70959,1
483669,70632,1
471049,70956,1
483606,69587,1
465430,70098,1
458585,70788,1
484617,39282,1
462513,70732,1
463138,1281,1
531555,69919,1
467539,70788,1
466656,70784,1
466482,2318,1
531625,70638,1
462520,510,1
466471,5876,1
475015,5334,1
482454,70780,1
531548,70786,1
529602,5938,1
483139,6501,1
487612,5805,1
458352,5395,1
531129,417,1
531421,5313,1
516016,5147,1
482983,5147,1
518117,70650,1
495000,2688,1
531550,554,1
482451,3209,1
471048,6349,1
529404,5008,1
457677,6416,1
495194,6470,1
496417,39285,1
473068,70775,1
496476,2707,1
496477,70734,1
473069,5946,1
482935,5025,1
519328,5446,1
487756,70930,1
519320,70743,1
462503,5025,1
483249,5571,1
529599,39039,1
513905,70956,1
483671,5503,1
458698,546,1
484356,546,1
531130,1656,1
471840,1540,1
501792,3856,1
495187,649,1
483046,649,1
516013,70969,1
462513,4340,1
466486,6321,1
484093,5348,1
471033,6321,1
466367,5348,1
463174,554,1
530443,2394,1
499142,2394,1
515882,70923,1
533053,705,1
466360,705,1
458378,509,1
466456,70636,1
466427,3558,1
494486,3558,1
483045,39283,1
483442,1829,1
466991,5977,1
482457,1714,1
531548,39230,1
531778,5977,1
483140,39284,1
483572,5551,1
531553,5518,1
458379,517,1
463102,5519,1
466424,532,1
458929,5551,1
519219,5518,1
519325,5902,1
498997,5498,1
496076,5205,1
466301,3700,1
495086,422,1
495945,70751,1
457662,6331,1
466484,2787,1
483255,2787,1
495945,6433,1
488046,70931,1
532193,70734,1
458677,5935,1
483249,1714,1
483568,3350,1
466455,70971,1
518250,6470,1
518946,70678,1
482983,5193,1
483606,425,1
501565,5572,1
531781,6509,1
515968,70097,1
487606,5876,1
529406,6509,1
464707,5733,1
482519,70013,1
496181,1017,1
487474,5621,1
466392,70924,1
462503,419,1
457663,4347,1
466673,2777,1
482457,1296,1
518253,5303,1
484615,1296,1
516013,4347,1
482450,6336,1
487614,5303,1
473074,3295,1
518251,3370,1
473077,3370,1
483046,1049,1
495192,70958,1
466343,529,1
529531,70958,1
515969,39032,1
458702,69385,1
466390,70743,1
494781,70775,1
518328,5992,1
532610,70931,1
464891,5988,1
461145,38903,1
519320,6013,1
517466,70098,1
482519,798,1
487474,2770,1
463787,65012,1
459298,5680,1
529598,70097,1
466329,70098,1
495745,4393,1
529601,6411,1
457661,6411,1
507809,5833,1
457683,5446,1
495077,2339,1
466475,5938,1
483667,35934,1
458972,1082,1
478235,70971,1
500389,5722,1
495187,70784,1
458873,5722,1
488912,70760,1
529600,6363,1
483072,840,1
531082,70681,1
519324,70759,1
518968,5193,1
495853,615,1
483287,35934,1
495304,70031,1
465095,2963,1
483705,5954,1
531548,515,1
466331,3331,1
458378,515,1
466517,5970,1
518944,69492,1
495851,3701,1
482452,5971,1
466884,478,1
466389,5970,1
466475,439,1
495086,70972,1
487611,3701,1
471028,5134,1
531420,386,1
483052,3700,1
516164,5703,1
495000,5955,1
495746,3701,1
543665,39233,1
495939,5134,1
543684,1411,1
516164,6509,1
490382,5422,1
484320,3806,1
495084,5170,1
495072,4372,1
